id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,1.7070785e-28,0.0,3.6652873e-33,2.9933337e-34,3.9675635e-35,5.0633593e-34,4.9418094e-32,6.133674e-36,9.727384e-36,0.0,2.5281316e-34,1.3873552e-32,3.7324986e-37,7.0427746e-25,9.6272785e-34,4.7638964e-37,3.8560288e-34,7.2299274e-31,3.2989904e-12,3.6488015e-31,4.5420658e-30,9.617537e-37,1.2157755e-28,2.6337158e-29,3.1897065e-12,1.7349236e-32,4.579816e-32,3.9377944e-30,6.8103294e-25,8.224575e-33,1.1638967e-26,4.94125e-37,0.0,0.0,4.7974046e-34,1.7658479e-36,6.3054423e-27,2.4189132e-33,6.059906e-20,2.1454774e-24,1.854335e-24,6.7098436e-38,6.759189e-32,1.0,2.1760341e-30,0.0,0.0,7.8358487e-28,1.8043391e-23,4.3249946e-26,8.8858034e-32,0.0,8.833706e-28,1.3692925e-35,2.1894658e-29,0.0,1.2117039e-31,5.394394e-22,6.4875287e-28,0.0,2.8722046e-16,4.83831e-36,3.6412968e-29,7.620852e-29,0.0,0.0,1.9577407e-30,2.2309095e-24,2.2865693e-31,1.1303799e-17,6.9629862e-31,4.566591e-25,0.0,1.4418992e-26,0.0,1.8569123e-31,2.8990628e-24,1.3113079e-18,0.0,4.9779636e-33,1.8112244e-35,8.963903e-32,1.1714947e-28,0.0,0.0,4.0721165e-31,4.4650278e-14,4.8975767e-24,2.11875e-33,1.4256875e-19,1.9314136e-31,1.5885036e-28,6.0959388e-34,1.2745804e-33,1.1083698e-37,1.7698524e-15,7.177549e-24,1.2541904e-22,1.3102683e-25
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6917296e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,3.6017711e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.714464e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336816e-37,0.0,0.0,0.0,0.0,0.0,9.369834e-30,0.0,0.0,0.0,0.0,5.025916e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5149678e-38,0.0,0.0,0.0,0.0,2.6088263e-30,0.0,0.0,0.0,0.0,8.793446e-24,0.0,0.0,3.296445e-22,0.0,1.4176802e-30,0.0,0.0,0.0,0.0,2.5520905e-37,0.0,5.2702746e-38,2.5262775e-29,1.2653992e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1332515e-29,1.0,1.6063707e-35,0.0,6.872045e-26,0.0,0.0,0.0,1.8960028e-37,3.6627947e-28,1.1091333e-33,0.0,0.0,0.0,1.2228512e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.3998175e-30,1.3167868e-33,1.0226225e-28,1.881159e-25,2.636229e-29,1.3752035e-26,4.375953e-29,1.2698741e-31,2.4312447e-18,8.0376704e-33,1.0,2.917862e-36,4.408397e-26,1.1422801e-37,1.9051767e-27,2.2226077e-34,6.3369135e-26,3.766816e-28,2.4287059e-32,5.3210126e-33,1.3780943e-30,1.0907066e-31,6.871507e-30,0.0,9.840462e-38,0.0,1.865442e-28,3.020627e-31,2.7330527e-33,1.1140448e-31,2.722842e-27,6.819161e-27,1.752459e-30,0.0,3.832076e-30,7.905175e-20,1.2427284e-35,0.0,3.6617097e-33,0.0,2.9423882e-34,1.6976756e-35,3.6552908e-25,5.863621e-32,3.3590338e-25,2.669869e-29,1.3171247e-16,0.0,2.780498e-35,7.86675e-30,8.0765625e-30,1.6136388e-17,5.7162955e-29,3.0340864e-35,0.0,3.2642323e-24,1.4075624e-27,0.0,4.162945e-32,1.5620879e-35,1.4811781e-37,1.702341e-32,1.18143464e-29,7.4130634e-35,1.106919e-17,5.0412672e-36,5.559932e-26,5.8906017e-36,3.1629763e-35,1.738742e-37,0.0,1.4839508e-35,2.1113481e-36,2.3783113e-29,6.2386354e-29,7.7157135e-37,1.4107906e-38,8.15593e-34,7.357161e-30,4.9657672e-26,1.0005179e-32,8.5999995e-26,4.9792284e-36,9.003199e-27,4.0757073e-23,2.2655162e-37,0.0,2.9984148e-37,4.0738877e-31,1.9542616e-32,4.7030436e-23,2.24614e-27,2.1008047e-31,2.4009766e-26,3.742591e-23,7.46261e-33,0.0,9.740539e-34,8.627325e-29
44,0.0,0.0,0.0,6.393503e-29,0.0,0.0,0.0,3.6286948e-35,0.0,0.0,1.0038276e-34,3.0338518e-37,7.0568704e-24,1.9951401e-33,9.886415e-28,0.0,0.0,4.7366054e-30,0.0,7.0531307e-31,0.0,0.0,5.663775e-34,5.132093e-37,5.95927e-27,0.0,0.0,0.0,1.5722593e-32,0.0,2.2340129e-36,0.0,0.0,0.0,4.0255662e-38,0.0,7.93521e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5761337e-38,7.3382227e-35,7.3673856e-37,8.406346e-29,0.0,3.4552105e-30,0.0,1.0,1.181343e-24,4.206309e-28,0.0,0.0,0.0,0.0,0.0,7.7202707e-31,0.0,3.8362305e-37,0.0,0.0,2.7308468e-38,0.0,0.0,0.0,6.0075424e-35,0.0,2.7485626e-37,0.0,1.4730895e-33,0.0,8.090774e-31,0.0,0.0,0.0,1.6742667e-26,2.5544748e-31,3.5126038e-33,0.0,0.0,0.0,0.0,1.688583e-26,0.0,0.0,0.0,0.0,5.1181376e-28,1.5969372e-35,2.8108772e-38,0.0,0.0,3.4681176e-27,0.0,9.426829e-32
46,0.0,0.0,0.0,1.289734e-31,0.0,1.4474235e-38,0.0,0.0,0.0,0.0,4.7161226e-23,0.0,1.5073261e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5495386e-38,0.0,0.0,0.0,0.0,0.0,2.9397375e-36,0.0,0.0,0.0,0.0,2.5151048e-36,0.0,1.0259406e-34,0.0,2.3920195e-32,4.162569e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2275262e-38,0.0,1.0,0.0,0.0,0.0,0.0,8.969045e-22,1.6830237e-37,5.532899e-31,0.0,0.0,2.1992768e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.982954e-31,0.0,8.219791e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0132515e-20,0.0,0.0,0.0,1.8251969e-31,2.503334e-34,0.0,0.0,0.0,1.635212e-36,0.0,0.0,0.0,0.0,1.9197367e-36,0.0,0.0,1.12735e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,3.8519926e-38,2.6347182e-31,2.1084968e-23,1.7028136e-26,0.0,3.595112e-38,3.8281263e-25,4.4978764e-29,2.097567e-26,0.0,3.3162167e-25,0.0,1.9812648e-29,0.0,5.19739e-35,4.4559977e-38,0.0,2.3804648e-27,0.0,1.4605895e-25,2.5127015e-33,3.291176e-32,0.0,4.6298682e-29,0.0,0.0,1.0087736e-23,0.0,0.0,2.3780863e-35,0.0,2.822997e-24,2.1144922e-28,1.4418436e-27,3.8712174e-30,0.0,4.1999563e-22,4.0617434e-28,3.6333848e-23,2.7033681e-24,1.0741131e-22,6.022941e-27,2.1017598e-30,0.0,6.978289e-35,1.0,1.3575528e-29,2.343281e-28,5.854082e-38,0.0,6.5754e-22,1.8533961e-30,1.608422e-31,0.0,9.192864e-34,2.529477e-38,0.0,8.8385216e-29,5.4905818e-21,4.398675e-24,3.020743e-38,1.4163321e-33,0.0,1.2222579e-28,0.0,1.9257807e-36,0.0,0.0,1.7474221e-34,2.4176425e-31,0.0,1.3170551e-30,2.4856076e-33,1.1568221e-28,0.0,0.0,2.4200737e-35,0.0,2.5366664e-38,3.9309674e-14,0.0,7.641907e-27,7.6999376e-26,2.3799377e-35,9.49715e-15,1.1153789e-33,5.899636e-38,1.2348405e-29,0.0,1.606861e-35,2.5929017e-23,0.0,2.697501e-28,0.0,4.1356055e-19,0.0,3.4583535e-35,0.0,0.0
51,0.0,3.804688e-32,5.3820504e-26,1.7384422e-31,1.6657416e-35,0.0,9.788343e-31,3.7923687e-26,3.2177794e-34,0.0,6.837134e-27,2.089458e-29,5.0433883e-34,0.0,1.651147e-27,4.7457428e-36,0.0,6.110248e-37,1.3375245e-31,4.8588716e-31,2.5655444e-27,2.721036e-34,0.0,2.027986e-29,2.0191973e-33,2.668107e-37,4.7480544e-31,6.46764e-27,2.5681622e-32,6.539111e-35,1.618123e-36,0.0,2.0344907e-33,0.0,1.908667e-36,5.2998355e-36,0.0,0.0,0.0,0.0,9.1236026e-38,0.0,5.3247773e-30,0.0,5.457086e-37,0.0,0.0,1.9617996e-38,8.063204e-37,2.4536012e-29,0.0,0.0,1.0111019e-28,0.0,6.695336e-26,0.0,0.0,6.698289e-29,5.577366e-28,3.1279125e-37,1.0503844e-30,8.333521e-28,1.5454037e-27,2.078252e-34,6.914975e-22,6.4079724e-32,1.4728917e-27,4.7602525e-34,2.5136354e-30,2.1918658e-35,3.9495462e-36,6.6299006e-38,0.0,1.0,0.0,7.971645e-35,7.4972574e-31,0.0,0.0,0.0,1.2051396e-31,7.0975457e-19,0.0,6.354842e-29,0.0,2.956413e-30,3.836139e-24,1.8422611e-35,4.406859e-37,1.4027133e-32,1.8940177e-34,1.8084507e-33,3.9633443e-27,5.037115e-36,6.1481246e-37,0.0,1.142607e-22,0.0,6.93112e-27
52,1.2123583e-27,1.38920595e-36,0.0,0.0,2.7166653e-37,4.157196e-34,1.2946238e-31,6.4328907e-29,1.8266401e-37,5.6087813e-25,1.2991667e-29,2.3125726e-21,0.0,1.0,1.2671137e-27,1.1020048e-35,7.283053e-37,1.3477602e-20,6.106221e-28,8.776038e-20,6.74906e-33,0.0,3.431197e-32,1.9076188e-36,1.1421901e-27,0.0,1.222145e-37,0.0,1.486346e-29,2.5725044e-33,8.9332105e-33,0.0,1.01936803e-25,3.4730018e-35,0.0,3.4424606e-31,2.3428056e-37,0.0,8.067491e-27,0.0,0.0,0.0,0.0,4.5803402e-32,4.0565843e-22,0.0,8.996486e-31,1.0916579e-27,4.044296e-24,2.0928684e-25,0.0,0.0,9.379387e-29,1.061561e-33,1.6532146e-34,3.8622078e-36,0.0,3.229184e-23,0.0,0.0,9.259554e-35,1.11952e-37,7.3684763e-31,3.409386e-37,6.4954677e-31,3.688113e-37,7.0371065e-33,0.0,1.0727839e-34,1.1294201e-37,3.0788079e-37,1.0633373e-31,0.0,4.4744187e-27,4.7370546e-31,1.8167168e-37,0.0,3.1020044e-32,0.0,3.4182005e-38,1.2635962e-25,2.589383e-38,0.0,9.123572e-37,7.16393e-38,0.0,4.0661194e-26,0.0,8.496945e-28,8.798413e-31,0.0,1.2461993e-34,2.7190278e-23,1.1281691e-26,0.0,1.0751897e-25,0.0,0.0,4.441954e-19
53,7.411585e-22,5.325116e-25,2.4795735e-34,2.650994e-28,1.4830325e-22,4.4709414e-18,5.700211e-19,3.0565862e-29,1.2872852e-25,1.6382051e-18,5.83621e-27,6.5142125e-28,8.0639156e-36,2.1748871e-24,1.2627333e-33,3.793666e-36,9.254043e-28,8.1719704e-26,4.610227e-25,5.873296e-23,4.617078e-23,1.3292195e-37,4.334042e-35,2.8989848e-32,5.69843e-26,6.653724e-36,9.017699e-28,0.0,4.410698e-35,0.0,9.945232e-36,2.3681826e-35,1.7469665e-29,1.0947514e-36,1.9293523e-38,1.1769065e-19,1.510003e-33,0.0,5.6123224e-29,0.0,9.918526e-35,1.29744355e-36,6.695794e-34,4.2505686e-21,5.133445e-29,4.0942083e-36,2.1113943e-38,1.4306717e-20,1.2246929e-30,2.392946e-28,3.5235782e-35,5.2910684e-36,6.169019e-34,4.9558874e-34,6.525213e-33,3.3761458e-32,5.2341634e-33,0.0,1.0200835e-33,2.8370463e-21,1.0757403e-31,1.4783534e-25,0.0,6.476771e-21,6.649728e-32,1.5086723e-34,0.0,0.0,0.0,6.8693194e-26,1.1700021e-22,1.0,4.4283517e-34,1.4896789e-28,6.743009e-34,1.14262e-37,3.0950286e-26,6.812143e-34,2.54736e-32,5.204573e-27,2.1927362e-12,1.6566633e-32,1.00015006e-20,1.5404283e-37,4.009714e-33,4.0445422e-32,4.204495e-36,8.3634145e-38,0.0,6.2094536e-22,5.9899607e-30,3.1094147e-36,4.3012275e-30,6.8891095e-25,9.847047e-35,4.249601e-26,1.9438333e-29,0.0,3.7350005e-32
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9071708e-38,0.0,0.0,0.0,0.0,2.2683129e-34,3.7871043e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.419866e-24,0.0,0.0,2.5743447e-37,3.795568e-33,0.0,0.0,0.0,3.3993155e-33,0.0,0.0,0.0,3.8519926e-38,0.0,0.0,0.0,0.0,0.0,8.9111756e-36,0.0,1.2958485e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00264196e-25,5.0042265e-30,5.6970036e-38,0.0,0.0,3.0563e-33,0.0,4.5555267e-32,1.5234094e-32,0.0,0.0,0.0,0.0,5.7634985e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873442e-34,0.0,0.0,0.0,0.0,0.0,1.0185367e-24,0.0,0.0
59,1.049487e-16,6.509567e-36,5.658405e-17,1.4076347e-24,4.0972703e-29,1.0922916e-34,1.4720836e-34,7.4779506e-31,1.02552474e-29,1.2205581e-27,3.1397379e-21,9.339058e-34,9.054007e-26,3.1007472e-27,4.5838673e-34,1.6862807e-24,9.164055e-33,7.921325e-28,4.2957006e-16,3.2480845e-17,9.593341e-25,3.4475856e-24,1.7567657e-27,6.624235e-17,1.2112988e-10,1.4530899e-29,9.418205e-32,1.1186736e-32,1.0775363e-14,5.755492e-19,7.194036e-21,1.085411e-23,1.1072038e-22,6.0179958e-30,4.166803e-26,2.8899314e-32,9.697588e-23,1.1376664e-22,1.0552477e-16,4.594122e-28,7.1190886e-31,1.3697166e-34,5.1210345e-26,1.9205831e-25,5.2678085e-21,2.5647498e-29,3.2901217e-25,5.052324e-34,7.3637756e-26,3.1299129e-18,2.823998e-25,5.521286e-30,1.0233873e-21,2.7099926e-20,7.2062824e-07,3.3744382e-11,3.4878877e-19,5.74489e-29,1.0260572e-36,1.1154533e-30,1.210768e-28,1.8992322e-14,5.1695156e-33,1.2356271e-30,1.2014298e-18,5.1661254e-14,3.3223043e-27,1.1669497e-21,0.99992394,7.530537e-05,1.5311872e-14,3.91387e-27,4.9783028e-27,1.7323338e-22,3.278221e-32,9.170785e-22,4.7652163e-18,2.4986374e-29,1.8642701e-34,7.888155e-28,6.910102e-21,3.464674e-23,3.778152e-23,3.6223293e-30,8.08231e-27,1.2808774e-19,1.4433653e-16,9.360707e-19,2.2707273e-28,2.332198e-27,2.1924847e-13,1.2107114e-30,1.5203602e-19,1.1353358e-19,1.6170406e-32,6.5834995e-32,4.4110714e-19,1.7780901e-28,1.881814e-16
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0073757e-35,0.0,8.5236193e-38,0.0,6.005508e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2210133e-36,0.0,0.0,4.462631e-31,1.3377433e-32,0.0,0.0,0.0,0.0,0.0,0.0,3.7518463e-27,0.0,2.3664872e-33,0.0,5.9712543e-37,0.0,0.0,7.358244e-33,2.148063e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.056877e-37,0.0,0.0,0.0,0.0,1.0,2.5592547e-38,0.0,2.5846682e-36,0.0,7.469567e-31,0.0,0.0,0.0,1.3253583e-34,1.0696888e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5351273e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1876547e-25,0.0,0.0,9.612536e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,2.231662e-36,0.0,0.0,1.3879015e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.510621e-31,4.6895073e-35,1.9678361e-35,1.6974311e-33,0.0,4.3869707e-35,3.5387068e-34,0.0,4.5968197e-36,6.290801e-30,0.0,0.0,6.2096907e-37,4.666925e-38,8.539904e-28,2.6092476e-35,6.625487e-35,1.719427e-32,0.0,0.0,0.0,0.0,0.0,2.2838221e-32,0.0,2.424982e-34,0.0,1.1687248e-32,0.0,2.8981002e-32,2.1542646e-28,2.095024e-26,0.0,0.0,0.0,0.0,9.0354304e-36,3.0562572e-38,0.0,0.0,0.0,0.0,0.0,8.266444e-32,5.147209e-22,0.0,0.0,0.0,0.0,6.123948e-36,6.166411e-33,0.0,0.0,1.0862232e-22,6.691028e-24,1.0456522e-35,4.610908e-27,1.2758494e-34,0.0,3.484937e-25,1.113108e-35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.336706e-33,4.6290524e-38,3.1912602e-37,0.0,4.6380753e-27,1.5153098e-28,6.847881e-29,2.2397373e-37,0.0,0.0,0.0,0.0,0.0,5.1405862e-26,2.1157223e-32,9.654113e-29,1.4790581e-33
68,1.0449675e-33,1.0,0.0,0.0,1.3693844e-23,8.041637e-23,7.756351e-29,4.3609893e-36,2.7487115e-28,7.54281e-24,0.0,6.475755e-22,4.9364485e-36,6.6543045e-37,1.4600161e-32,0.0,1.3484723e-24,0.0,0.0,1.5174531e-24,2.3031345e-29,1.8746778e-38,0.0,0.0,0.0,0.0,9.8439105e-24,0.0,0.0,0.0,0.0,0.0,2.0061493e-29,0.0,0.0,2.2729776e-30,7.963864e-35,0.0,0.0,0.0,0.0,4.802965e-29,0.0,0.0,5.964061e-37,0.0,0.0,5.890305e-30,2.8564312e-28,0.0,0.0,0.0,0.0,0.0,2.829871e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5735844e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.830745e-35,0.0,1.6960996e-31,0.0,1.1889204e-31,0.0,1.2725193e-35,0.0,0.0,0.0,1.1521881e-37,2.2726584e-36,0.0,0.0,0.0,1.5922253e-32,0.0,2.0612883e-38,0.0,8.1680806e-32,6.0343756e-33,6.8056494e-34,0.0,0.0,1.7023889e-29
70,0.0,0.0,1.7609118e-27,0.0,1.01530735e-35,2.361579e-35,0.0,0.0,0.0,3.6671052e-33,6.1635623e-34,0.0,0.0,1.2712648e-24,2.7586468e-37,1.1988398e-23,0.0,0.0,2.5657618e-33,1.4154816e-29,8.7877294e-35,7.951687e-36,1.4578583e-15,4.714868e-21,1.6872466e-15,8.535005e-31,4.473223e-35,0.0,6.518052e-17,1.8673177e-17,5.3806284e-28,3.091542e-37,6.784484e-38,2.078361e-36,5.339505e-37,6.825676e-32,8.334021e-30,3.2108746e-35,3.010305e-26,0.0,0.0,0.0,1.205961e-34,0.0,7.566974e-28,0.0,1.7003589e-35,0.0,0.0,2.2480054e-30,0.0,0.0,3.2617974e-36,1.8134227e-35,1.2797171e-23,1.33836945e-27,2.4033555e-29,0.0,0.0,4.9273575e-30,1.8436372e-37,2.3707853e-28,0.0,6.3382737e-24,4.8034927e-23,5.1207596e-26,2.7611518e-30,1.9656824e-13,5.62515e-18,1.042242e-30,1.0,3.5479903e-28,5.7440667e-18,3.382558e-29,0.0,8.883451e-35,3.9642826e-34,5.841906e-29,1.6201822e-33,2.742288e-38,3.2814824e-19,3.75296e-36,1.3237398e-29,0.0,0.0,1.1413181e-36,9.527735e-31,9.9976225e-26,8.078379e-23,0.0,1.5474314e-29,0.0,9.72498e-27,7.67376e-24,0.0,0.0,2.5366656e-31,2.9176362e-38,6.792614e-31
74,0.0,0.0,2.939635e-37,8.3876137e-35,2.9623324e-35,0.0,4.478993e-28,1.0477935e-33,2.0269879e-37,0.0,1.6139626e-35,9.1179735e-29,0.0,1.918222e-28,3.3686254e-29,2.4603562e-16,0.0,8.030901e-32,1.5284903e-33,0.0,0.0,6.3773856e-34,2.0864923e-24,7.789087e-36,7.1466215e-24,1.4341037e-27,8.1186637e-38,0.0,1.0,7.0598515e-26,3.0956882e-27,0.0,0.0,7.2229586e-37,4.557807e-38,1.42922e-36,4.004856e-24,0.0,3.999954e-32,1.2025758e-33,7.2794497e-35,0.0,2.5813148e-31,1.8967735e-33,1.5979572e-32,0.0,4.6317467e-34,0.0,0.0,2.3141282e-34,0.0,0.0,8.878798e-15,0.0,4.345602e-33,0.0,8.4886855e-35,3.1179857e-24,0.0,0.0,2.3230028e-31,0.0,3.0279904e-29,4.737349e-29,6.0859676e-35,0.0,7.070191e-21,7.407231e-30,3.384366e-36,8.970284e-28,1.4927294e-26,1.3213272e-38,3.793231e-29,1.3450531e-28,0.0,5.356035e-35,4.4588193e-31,1.259031e-31,0.0,1.14147716e-32,3.369592e-35,1.1548203e-28,0.0,0.0,0.0,0.0,2.0945306e-24,0.0,1.1362254e-31,3.881982e-23,0.0,1.5400452e-31,1.5676686e-21,2.2187493e-30,0.0,0.0,1.5136167e-36,0.0,4.341559e-33
77,0.0,0.0,1.3095221e-35,0.0,0.0,2.8069398e-34,1.4729075e-21,0.0,0.0,0.0,0.0,0.0,0.0,8.33841e-30,3.857416e-32,1.0,0.0,3.4280203e-38,0.0,3.7648862e-38,0.0,1.0261407e-33,2.5382356e-22,0.0,0.0,2.7147704e-29,0.0,0.0,7.576269e-22,3.395076e-34,1.7448584e-33,0.0,0.0,0.0,6.27467e-38,1.5083189e-37,1.0423043e-25,0.0,9.333428e-34,1.2526896e-36,7.079796e-37,0.0,0.0,0.0,1.14230744e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4626997e-29,0.0,0.0,0.0,0.0,0.0,2.5533278e-29,0.0,0.0,1.0968649e-24,5.4206354e-36,0.0,0.0,1.5675028e-34,0.0,5.1414857e-27,1.5570956e-36,0.0,0.0,0.0,3.7101536e-30,0.0,3.867831e-33,0.0,0.0,1.8419781e-37,0.0,0.0,0.0,0.0,0.0,0.0,4.154406e-34,0.0,0.0,6.370307e-35,0.0,1.49432845e-36,0.0,0.0,0.0,0.0
79,1.1540403e-29,1.5317169e-27,8.342191e-31,0.0,7.834621e-21,2.9151777e-23,0.0,1.7412506e-30,3.7783435e-28,4.4955186e-25,2.6162318e-22,2.3488386e-28,6.9498334e-36,0.0,4.029644e-35,5.2753886e-36,3.596862e-26,0.0,1.3466063e-24,0.0,2.9626857e-18,2.2402079e-29,0.0,0.0,1.8552941e-35,0.0,8.5017327e-38,0.0,3.860187e-30,0.0,0.0,0.0,0.0,3.8532478e-35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6072914e-32,3.6581913e-33,0.0,4.1399104e-36,0.0,1.8635156e-27,0.0,0.0,1.3226609e-27,0.0,2.1885879e-30,0.0,0.0,2.0528402e-35,0.0,3.355371e-25,0.0,0.0,4.3402917e-37,0.0,0.0,0.0,0.0,8.496573e-24,1.7390397e-38,2.2032545e-31,0.0,0.0,0.0,8.9249474e-30,1.93714e-38,0.0,4.689977e-33,5.7997674e-27,4.0498624e-35,1.4845396e-35,1.53213e-37,1.5537032e-34,8.1335775e-37,1.8623198e-29,0.0,0.0,5.892734e-37,0.0,0.0,0.0,0.0,2.046953e-34,0.0,0.0,3.6435077e-28,2.033358e-33,3.7172076e-23,4.413386e-37,0.0,0.0,0.0,3.6634096e-28
86,0.0,0.0,6.568255e-37,0.0,0.0,0.0,0.0,0.0,0.0,3.1834574e-35,0.0,0.0,0.0,2.03839e-26,5.696749e-36,1.4205074e-28,0.0,0.0,1.013218e-35,1.4911021e-33,1.0444279e-36,1.3673612e-35,7.278717e-23,2.3538675e-23,1.1017537e-18,9.521145e-34,0.0,0.0,5.1585658e-24,5.0033424e-25,1.3482282e-35,0.0,0.0,2.8987509e-33,0.0,3.0699817e-34,9.758751e-29,0.0,2.240601e-29,0.0,0.0,0.0,0.0,0.0,3.8176817e-34,0.0,8.949173e-33,0.0,0.0,1.133592e-33,0.0,0.0,1.1020168e-36,2.3138079e-36,7.8929813e-25,1.1686841e-33,1.2380913e-35,0.0,0.0,1.3660129e-32,0.0,1.1145708e-33,0.0,1.9933706e-30,1.9506394e-27,1.156713e-26,4.674194e-38,5.864706e-28,1.5507765e-21,0.0,1.0,2.0970187e-30,2.5659289e-25,1.5607537e-35,3.649363e-36,2.0557574e-33,0.0,7.287285e-35,1.1673323e-36,1.2385665e-38,8.135794e-19,0.0,2.85018e-38,0.0,0.0,0.0,1.8956885e-33,1.1345723e-36,1.758315e-26,0.0,0.0,0.0,5.0875117e-23,1.0893253e-25,0.0,0.0,0.0,0.0,1.1826716e-34
